latitude,longitude,time,Temperature_surface,u-component_of_wind_maximum_wind,v-component_of_wind_maximum_wind,U-Component_Storm_Motion_height_above_ground_layer,V-Component_Storm_Motion_height_above_ground_layer,Relative_humidity_height_above_ground
23.079699999999995,-51.25230000000001,2013-06-02 05:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 08:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 11:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 14:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 17:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 20:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-02 23:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-03 02:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-03 05:44:00,,,,,,
23.079699999999995,-51.25230000000001,2013-06-03 08:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 02:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 05:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 08:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 11:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 14:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 17:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 20:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-02 23:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-03 02:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-03 05:44:00,,,,,,
23.079699999999995,-51.169300000000014,2013-06-03 08:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 02:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 05:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 08:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 11:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 14:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 17:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 20:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-02 23:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-03 02:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-03 05:44:00,,,,,,
23.079699999999995,-51.086300000000016,2013-06-03 08:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 02:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 05:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 08:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 11:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 14:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 17:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 20:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-02 23:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-03 02:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-03 05:44:00,,,,,,
23.079699999999995,-51.00330000000002,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.92030000000002,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.83730000000002,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.75430000000002,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.67130000000002,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.588300000000025,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.50530000000003,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.42230000000003,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.33930000000003,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.25630000000003,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.17330000000003,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.090300000000035,2013-06-03 08:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 02:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 05:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 08:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 11:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 14:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 17:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 20:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-02 23:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-03 02:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-03 05:44:00,,,,,,
23.079699999999995,-50.007300000000036,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.92430000000004,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.84130000000004,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.75830000000004,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.67530000000004,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.592300000000044,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.509300000000046,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.42630000000005,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.34330000000005,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.26030000000005,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.17730000000005,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.094300000000054,2013-06-03 08:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 02:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 05:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 08:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 11:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 14:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 17:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 20:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-02 23:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-03 02:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-03 05:44:00,,,,,,
23.079699999999995,-49.011300000000055,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.92830000000006,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.84530000000006,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.76230000000006,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.67930000000006,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.59630000000006,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.513300000000065,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 02:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 05:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 08:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 11:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 14:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 17:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 20:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-02 23:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-03 02:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-03 05:44:00,,,,,,
23.079699999999995,-48.43030000000007,2013-06-03 08:44:00,,,,,,
23.079699999999995,-48.34730000000007,2013-06-02 02:44:00,,,,,,
